,movie_id,title,tags
1574,9870,Forgetting Sarah Marshall,"when sarah marshal dump aspir musician peter bretter for rock star aldou snow, peter' world come crash down. hi best friend suggest that peter should get away from everyth and to fli off to hawaii to escap all hi problems. after arriv in hawaii and meet the beauti rachel jansen, peter is shock to see not onli aldou snow in hawaii, but also sarah marshall. comedi romanc drama hawaii one-night stand beauti jason segel kristen bell mila kuni nichola stoller"
1575,8292,Four Brothers,four adopt brother return to their detroit hometown when their mother is murder and vow to exact reveng on the killers. action crime brother brother relationship robberi arbitrari law adopt mother reveng murder violenc detroit duringcreditssting interraci adopt mark wahlberg tyres gibson andré benjamin john singleton
1576,8780,Baby Mama,"a successful, singl businesswoman who dream of have a babi discov she is infertil and hire a work class woman to be her unlik surrogate. comedi pregnanc and birth surrog mother tina fey ami poehler dax shepard michael mcculler"
1577,9715,Hope Floats,"birde pruitt ha been humili on live televis by her best friend, connie, who' been sleep with birdee' husband, bill. birde tri start over with her daughter, bernice, by return to her small texa hometown, but she' face with petti old acquaint who are thrill to see birde unhappi -- except for her friend justin. as he help birde get back on her feet, love begin to blossom. drama romanc texa telegram despair leav one' famili funer costum loss high school judgment dog pond sandra bullock harri connick jr. gena rowland forest whitak"
1578,10521,Bride Wars,two best friend becom rival when their respect wed are accident book for the same day. comedi bride friendship engag rivalri wed famili feud ann hathaway kate hudson bryan greenberg gari winick
1579,10762,Without a Paddle,"three friends, whose live have been drift apart, reunit for the funer of a fourth childhood friend. when look through their childhood belongings, they discov a trunk which contain detail on a quest their friend wa attempting. it reveal that he wa hot on the trail of the $200,000 that went miss with airplan hijack d.b. cooper in 1971. they decid to continu hi journey, but do not understand the danger they will soon encounter. action adventur comedi thriller death of a friend treasur hunt seth green matthew lillard dax shepard steven brill"
1580,10096,13 Going on 30,"after total humili at her thirteenth birthday party, jenna rink want to just hide until she' thirty. with a littl magic, her wish is granted, but it turn out that be thirti isn't as alway as awesom as she thought it would be! comedi fantasi romanc new york photograph editor-in-chief wish michael jackson child as an adult best friend in love jennif garner mark ruffalo judi greer gari winick"
1581,59436,Midnight in Paris,a romant comedi about a famili travel to the french capit for business. the parti includ a young engag coupl forc to confront the illus that a life differ from their own is better. fantasi comedi romanc pari painter detect base on novel screenwrit forbidden love time travel midnight nostalgia past sculptur hemingway owen wilson rachel mcadam kurt fuller woodi allen
1582,227783,The Nut Job,"surly, a curmudgeon, independ squirrel is banish from hi park and forc to surviv in the city. lucki for him, he stumbl on the one thing that may be abl to save hi life, and the rest of park community, as they gear up for winter - maury' nut store. anim comedi famili adventur squirrel 3d will arnett katherin heigl brendan fraser peter lepenioti"
1583,4133,Blow,"a boy name georg jung grow up in a struggl famili in the 1950's. hi mother nag at her husband as he is tri to make a live for the family. it is final reveal that george' father cannot make a live and the famili goe bankrupt. georg doe not want the same thing to happen to him, and hi friend tuna, in the 1960's, suggest that he deal marijuana. he is a big hit in california in the 1960's, yet he goe to jail, where he find out about the wonder of cocaine. as a result, when released, he get rich by bring cocain to america. however, he soon pay the price. crime drama 1970 war on drug drug addict drug traffic drug smuggl rise and fall johnni depp penélop cruz ethan suple ted demm"
1584,10207,Message in a Bottle,"a woman find a romant letter in a bottl wash ashor and track down the author, a widow shipbuild whose wife die tragic early. as a deep and mutual attract blossoms, the man struggl to make peac with hi past so that he can move on and find happiness. romanc drama sailboat anonym letter sail love letter bottl kevin costner robin wright paul newman lui mandoki"
1585,172,Star Trek V: The Final Frontier,capt. kirk and hi crew must deal with mr. spock' half brother who kidnap three diplomat and hijack the enterpris in hi obsess search for god. scienc fiction action adventur thriller feder starfleet uss enterprise-a sha-ka-re loss of brother self sacrific hostag liber of hostag romulan klingon vulcan space opera william shatner leonard nimoy deforest kelley william shatner
1586,21972,Like Mike,"calvin and hi friends, who all live in an orphanage, find old shoe with the fade letter mj connect to a powerline. one stormi night, they go to get the shoe when calvin and the shoe are struck by lightning. calvin now ha unbeliev basketbal power and ha the chanc to play for the nba. comedi drama famili fantasi bet lightn sport team sport basketbal bulli orphanag teenag shad moss morri chestnut jonathan lipnicki john schultz"
1587,36593,The Naked Gun 33⅓: The Final Insult,"frank drebin is persuad out of retir to go undercov in a state prison. there he is to find out what top terrorist, rocco, ha plan for when he escapes. frank' wife, jane, is desper for a baby.. thi add to frank' problems. a host of celebr at the academi award ceremoni are humili by frank as he blunder hi way tri to foil rocco. comedi crime undercov spoof state prison lesli nielsen priscilla presley georg kennedi peter segal"
1588,707,A View to a Kill,a newli develop microchip design by zorin industri for the british govern that can surviv the electromagnet radiat caus by a nuclear explos ha land in the hand of the kgb. jame bond must find out how and why. hi suspicion soon lead him to big industri leader max zorin. adventur action thriller pari london england franc england san francisco hors race fire helicopt drug abus terrorist secret ident firemen fire engin villain ascot silicon valley zeppelin earthquak snowboard microchip dope racehors flood pipelin snow british secret servic ski roger moor christoph walken tanya robert john glen
1589,533,The Curse of the Were-Rabbit,"cheese-lov eccentr wallac and hi cun canin pal, gromit, investig a mysteri in nick park' anim adventure, in which the lovabl inventor and hi intrepid pup run a busi rid the town of garden pests. use onli human method that turn their home into a halfway hous for evict vermin, the pair stumbl upon a mysteri involv a voraci vegetarian monster that threaten to ruin the annual veggie-grow contest. adventur anim comedi famili competit garden veget stop motion anim contest dog rabbit pest control giant veget wallac & gromit peter salli helena bonham carter ralph fienn nick park"
